object1,object2,morph1,morph2,comments,stage,u_app_1,g_app_1,r_app_1,i_app_1,z_app_1,u_app_2,g_app_2,r_app_2,i_app_2,z_app_2,u_app_err_1,g_app_err_1,r_app_err_1,i_app_err_1,z_app_err_1,u_app_err_2,g_app_err_2,r_app_err_2,i_app_err_2,z_app_err_2,u_abs_1,g_abs_1,r_abs_1,i_abs_1,z_abs_1,u_abs_2,g_abs_2,r_abs_2,i_abs_2,z_abs_2,plate1,mjd1,fiberid1,plate2,mjd2,fiberid2,specz1,specz2,photoz1,photoz2,ra1,ra2,dec1,dec2,vote1,vote2,kmass1,kmass2,kmass_err1,kmass_err2
587736584977449086,587736584977449088,eu,eu,,3,17.6383,15.5341,14.565,14.0884,13.7285,21.2379,19.0913,18.3664,17.755,17.3606,0.027796,0.00297504,0.00234686,0.00231137,0.00421634,0.0935495,0.0108452,0.0088922,0.00776085,0.0151125,-20.088,-22.0239,-22.7618,-23.1629,-23.4795,-14.7388,-16.7714,-17.3511,-17.901,-18.2581,1573,53226,303,-9999,-9999,-9999,0.0560202,-9999.0,0.0807602,0.0404718,245.30499,245.30472,24.155207,24.156101,0.514481,-9999.0,11.6498,9.76792,0.0485833,0.0958696
587736584980136332,587736584980136320,s,s,,2,18.6582,17.98,17.8295,17.7226,17.5991,21.5842,21.0745,20.8936,20.7921,20.8473,0.0344974,0.00829544,0.010347,0.0141917,0.0502648,0.171695,0.0452533,0.0524242,0.0711496,0.279663,-10.8197,-11.4195,-11.5174,-11.5871,-11.6799,-1.29749,-1.7364,-1.86356,-1.93051,-1.84393,1570,53149,81,-9999,-9999,-9999,0.0578333,-9999.0,0.00230667,1.11203E-4,250.55367,250.55499,20.396719,20.395403,0.665661,-9999.0,9.2559,8.22051,0.0333046,0.0573126
587736585500098704,587736585500098688,s,s,,2,19.5938,18.1402,17.4928,17.053,16.7838,20.1148,19.3273,18.9583,18.6545,18.487,0.0524416,0.0070826,0.0059092,0.00595313,0.0166588,0.0786039,0.0162388,0.0163201,0.0188199,0.0687906,-17.8062,-19.1874,-19.7505,-20.113,-20.3489,-17.8088,-18.5314,-18.8952,-19.0096,-19.2057,1379,53084,476,-9999,-9999,-9999,0.0801377,-9999.0,0.0835354,0.10873,211.18857,211.18968,39.565125,39.566013,0.478896,-9999.0,10.1695,9.42278,0.0544878,0.0315647
587736585505669393,587736585505669376,s,s,,2,18.9083,17.561,17.0197,16.6733,16.483,19.2029,17.9058,17.4173,17.1,16.9471,0.0892763,0.00713887,0.00680112,0.00735936,0.0208009,0.089063,0.0107932,0.0107852,0.0126293,0.0591224,-18.0988,-19.3445,-19.853,-20.0985,-20.2041,-17.1999,-18.3795,-18.861,-19.0866,-19.1603,1384,53121,35,1385,53108,346,0.0564776,0.0583819,0.0708015,0.0547293,226.12595,226.12642,34.843826,34.847473,0.639202,0.250112,9.90312,9.71256,0.0556946,0.0556071
587736585506062428,587736585506062464,s,s,,2,19.4488,16.4711,15.8659,15.9393,15.1501,17.6898,16.5846,16.0634,15.478,15.1634,0.162595,0.00702002,0.0144092,0.0780221,0.0389704,0.0226529,0.00516579,0.0103308,0.00486671,0.0187505,-8.53913,-11.4945,-12.0803,-11.996,-12.7751,-21.4683,-22.6724,-23.0022,-23.4401,-23.6476,1385,53108,461,-9999,-9999,-9999,0.0457575,-9999.0,0.00126709,0.17539,227.02043,227.02493,34.387173,34.390884,0.826126,-9999.0,10.4781,10.3926,0.113893,0.031334
587736585507635339,587736585507635328,s,s,,2,18.5601,17.5831,17.1722,16.6101,16.5763,20.0908,18.7134,18.3224,18.1354,17.8957,0.0232233,0.00524589,0.00506208,0.00471284,0.0132338,0.100528,0.0122764,0.0124232,0.0151438,0.0521428,-20.1048,-21.1065,-21.4209,-21.8099,-21.7863,-14.3406,-15.6191,-16.0092,-16.1424,-16.357,1387,53118,472,-9999,-9999,-9999,0.0787435,-9999.0,0.145652,0.0231011,230.87701,230.87651,32.636986,32.633884,0.49002,-9999.0,10.3401,9.55104,0.0363377,0.0584432
587736585510584410,587736585510584448,su,s,,2,19.5459,17.8427,17.1147,16.7091,16.4411,17.6872,16.4578,15.7903,15.377,15.1039,0.0498664,0.00644968,0.00531727,0.00525422,0.0135233,0.0141996,0.00337022,0.00299053,0.0029917,0.00574056,-16.7573,-18.3512,-18.9917,-19.3348,-19.5813,-20.8522,-22.0388,-22.5576,-22.8408,-23.0019,1390,53142,496,-9999,-9999,-9999,0.0826589,-9999.0,0.0497155,0.128227,237.5396,237.54085,29.185053,29.185341,0.659908,-9999.0,10.4008,11.0463,0.0454733,0.0327226
587736586574758004,587736586574758016,s,s,,2,15.2257,13.8718,13.2446,12.9083,12.7107,17.6509,16.8316,15.6603,15.2459,14.6854,0.00526015,0.00191708,0.00183098,0.00186575,0.00247619,0.033018,0.00758267,0.00441113,0.00467832,0.0394638,-20.2132,-21.4891,-22.0907,-22.3868,-22.5542,-23.4668,-24.7181,-25.3014,-25.559,-25.9217,1380,53084,420,-9999,-9999,-9999,0.0256843,-9999.0,0.0365428,0.353237,214.13251,214.13579,39.58905,39.591713,0.914689,-9999.0,10.9044,10.8187,0.0490892,0.0418507
587736586582229016,587736586582228992,s,s,,2,17.9573,16.4645,15.8073,15.4493,15.2135,20.4405,18.5832,17.4317,16.9072,16.3976,0.0173015,0.00337404,0.00300059,0.00309982,0.00549294,0.141022,0.0128801,0.00748318,0.00724662,0.0143588,-17.6401,-19.0412,-19.6537,-19.9637,-20.1723,-19.3803,-21.0293,-21.709,-22.1257,-22.5964,1388,53119,575,-9999,-9999,-9999,0.0504076,-9999.0,0.0380862,0.174184,233.21184,233.21155,32.436661,32.434994,0.506588,-9999.0,10.3576,10.4211,0.0514288,0.0389393
587736586585047378,587736586585047424,su,s,,1,18.7367,17.4434,17.1246,16.1688,15.6097,20.2323,18.7696,17.9328,17.3011,16.9021,0.0760523,0.00924487,0.0103386,0.00782732,0.0148621,0.0855601,0.0104848,0.00757144,0.00693042,0.0148417,-24.5186,-26.7057,-27.1122,-27.3666,-27.5014,-22.0867,-24.2509,-24.6456,-24.8724,-25.0201,1391,52817,566,-9999,-9999,-9999,0.0780086,-9999.0,0.846677,0.567646,239.70178,239.70338,28.943878,28.942459,0.457034,-9999.0,10.7487,10.4945,0.0620929,0.0348512
587736618250928417,587736618250928384,eu,su,,2,19.5328,17.2907,16.272,15.8554,15.4461,18.8189,17.547,16.9123,16.4199,16.3597,0.0728486,0.00699717,0.00424652,0.00434666,0.00843161,0.0613285,0.0121666,0.00900452,0.00891368,0.026821,-18.736,-20.8211,-21.5781,-21.9258,-22.2853,-20.0462,-21.3022,-21.7653,-22.1024,-22.0364,1655,53523,529,1392,52822,282,0.0927623,0.0972214,0.102339,0.145072,239.60197,239.60274,26.933783,26.935362,0.455554,0.40047,11.0945,10.6152,0.0627253,0.0437557
587736618784915636,587736618784915584,eu,su,,3,18.905,16.9499,15.9989,15.5642,15.1986,18.9516,16.9316,16.1215,15.6476,15.2905,0.0406387,0.00458195,0.00341803,0.00321426,0.00594349,0.0529411,0.00494118,0.00387514,0.00355554,0.00734139,-18.9561,-20.7864,-21.5217,-21.9032,-22.24,-17.1238,-19.0746,-19.7686,-20.2033,-20.5477,1388,53119,87,1389,53135,344,0.0672375,0.0674418,0.0913304,0.0456936,233.39249,233.39346,30.718451,30.717583,0.868721,0.773967,10.9746,10.7161,0.0549244,0.0744271
587736618785439989,587736618785440000,su,s,,2,19.8593,17.8552,16.9029,16.4552,16.0993,20.2205,18.1197,17.1071,16.6623,16.3396,0.0576011,0.00616104,0.00456424,0.00421443,0.00802201,0.106671,0.00847271,0.0057343,0.00526523,0.0120188,-18.0018,-19.8838,-20.6213,-21.0179,-21.3463,-18.1529,-20.118,-20.8692,-21.2545,-21.5336,1652,53555,603,1389,53135,252,0.0821451,0.0816666,0.0917531,0.110052,234.62328,234.62254,30.025768,30.026955,0.680109,0.867131,10.769,10.8167,0.0506381,0.0852255
587736618787733544,587736618787733504,s,s,,2,17.0989,16.0247,15.6377,15.2266,15.089,21.5344,19.2685,18.2843,17.8081,17.2908,0.0132578,0.00324982,0.00312554,0.00301206,0.00635772,0.168312,0.0125185,0.00844301,0.00734383,0.0137494,-20.899,-21.8574,-22.1992,-22.4147,-22.5278,-17.2469,-19.3443,-20.0142,-20.4109,-20.8703,1392,52822,474,-9999,-9999,-9999,0.0932138,-9999.0,0.10365,0.123007,239.71027,239.70975,27.390068,27.391056,0.422111,-9999.0,10.8743,10.3342,0.0445794,0.0586539
587736618787733897,587736618787733888,eu,e,,2,19.5352,17.3047,16.215,15.699,15.265,20.6162,18.6386,17.6743,17.2355,16.8059,0.0690712,0.00553491,0.00383951,0.00347215,0.00644446,0.0771232,0.00838077,0.00600697,0.00542999,0.0104007,-19.7574,-21.7972,-22.5033,-22.9157,-23.2942,-17.5992,-19.4265,-20.1372,-20.5089,-20.8917,1391,52817,97,1392,52822,192,0.0902836,0.0898657,0.144595,0.1011,239.66484,239.66252,27.231005,27.23381,0.410821,0.513364,11.3753,10.4519,0.0499583,0.0520453
587736618789372108,587736618789372160,s,s,,2,19.4922,18.4109,17.945,17.4774,17.3546,20.8374,19.2978,18.561,18.1046,17.8778,0.048315,0.00865212,0.0084181,0.00800036,0.0217417,0.169516,0.0175669,0.0136816,0.0126,0.0373996,-18.955,-19.9362,-20.3047,-20.5694,-20.6269,-16.8637,-18.256,-18.8475,-19.1911,-19.3535,1575,53493,306,-9999,-9999,-9999,0.0826484,-9999.0,0.120401,0.0840012,243.12396,243.12263,25.267508,25.266647,0.410717,-9999.0,9.97108,9.83615,0.0394244,0.0432888
587736619321655567,587736619321655552,su,s,,2,19.2723,17.4906,16.6348,16.2169,15.9015,20.5141,19.0228,18.1676,17.8069,17.4844,0.0448808,0.00579365,0.00442909,0.00439178,0.00934993,0.0974303,0.013244,0.00973993,0.0100931,0.0243201,-17.7339,-19.4207,-20.1378,-20.5036,-20.8084,-17.3026,-18.6988,-19.4025,-19.6865,-19.9746,1388,53119,153,-9999,-9999,-9999,0.0698474,-9999.0,0.0671582,0.0937237,233.33719,233.33855,31.158794,31.160479,0.473633,-9999.0,10.6683,10.0636,0.0410912,0.0322592
587736619324014665,587736619324014720,e,e,,2,18.424,16.4603,15.474,15.044,14.6717,18.4827,16.9388,16.128,15.5978,15.3287,0.0300219,0.00381514,0.00290004,0.00290639,0.00529511,0.0332596,0.00508364,0.00397626,0.00375797,0.00863126,-19.6766,-21.5001,-22.2449,-22.6157,-22.9489,-20.4514,-21.9281,-22.495,-22.9123,-23.113,1391,52817,427,1390,53142,9,0.0789502,0.0778452,0.0982876,0.141995,238.58719,238.58838,28.309143,28.310486,0.55351,0.637206,11.3326,10.9996,0.0531258,0.0389572
587736619324539073,587736619324539136,s,s,,2,19.937,18.2772,17.3398,16.8013,16.4298,19.8775,18.6563,17.9103,17.505,17.1651,0.084598,0.00998426,0.00696544,0.00661394,0.0155735,0.086385,0.0127902,0.0101378,0.0107212,0.0275348,-19.2182,-20.7647,-21.3866,-21.8102,-22.1172,-19.2317,-20.4469,-20.9759,-21.2402,-21.4522,1392,52822,467,-9999,-9999,-9999,0.089794,-9999.0,0.145204,0.156898,239.73773,239.73552,27.632648,27.633696,0.473524,-9999.0,10.7019,10.4055,0.0417736,0.0302665
587736619325653345,587736619325653376,s,s,,2,19.177,18.322,18.0512,17.6016,17.6143,19.6291,18.9879,19.1442,18.4428,18.5149,0.0299468,0.00742512,0.00769674,0.00754532,0.0242315,0.0445768,0.0120854,0.0186157,0.0157471,0.0596868,-18.135,-18.8045,-19.063,-19.3057,-19.3109,-23.3644,-24.6998,-24.9797,-25.1577,-24.734,1393,52824,166,-9999,-9999,-9999,0.0655762,-9999.0,0.0754398,0.950931,242.22466,242.2261,26.299667,26.300476,0.592436,-9999.0,9.63648,9.02491,0.040721,0.0456443
587736619327357384,587736619327357440,s,s,,2,19.18,17.3682,16.4265,15.8811,15.4764,19.6535,18.4932,18.0048,17.6418,17.5627,0.0595273,0.00636622,0.00457263,0.00431149,0.00904815,0.0839085,0.0135344,0.0130896,0.0140869,0.047758,-19.8135,-21.4759,-22.104,-22.5401,-22.8743,-17.8983,-18.8856,-19.3186,-19.5005,-19.5106,1574,53476,129,-9999,-9999,-9999,0.0632574,-9999.0,0.132527,0.081413,245.72928,245.72783,23.960501,23.962681,0.455889,-9999.0,10.675,9.54928,0.0543436,0.0425012
587736619327619466,587736619327619456,s,eu,,2,18.1026,16.8863,16.301,15.9103,15.7063,22.1737,19.5853,18.4461,17.9682,17.503,0.0408928,0.00491417,0.00433405,0.00448797,0.0133393,0.223583,0.0134475,0.00875706,0.00790821,0.0162506,-20.1927,-21.2885,-21.7555,-21.9725,-22.0518,-17.1368,-19.5017,-20.2463,-20.6093,-21.0023,1574,53476,58,-9999,-9999,-9999,0.064706,-9999.0,0.109858,0.139324,246.27518,246.27512,23.669151,23.667877,0.539114,-9999.0,10.3896,10.2757,0.0396615,0.117519
587736619857150102,587736619857150080,e,su,,3,16.9582,14.9187,14.062,13.6387,13.3273,18.2567,16.9422,16.191,15.9657,15.5881,0.0141091,0.0021912,0.0019615,0.00195487,0.00315083,0.039538,0.00720109,0.00583285,0.0074747,0.0191434,-19.4845,-21.4496,-22.181,-22.5638,-22.8673,-14.1269,-15.3905,-16.1063,-16.3122,-16.673,1386,53116,36,1387,53118,410,0.0316984,0.0323735,0.0536029,0.0092117,230.52248,230.52448,33.148594,33.148212,0.539175,0.61792,11.0415,10.0803,0.0636385,0.0324396
587736619858067648,587736619858067712,su,s,,2,19.1524,17.6177,16.3088,15.8846,15.5317,18.9047,17.8616,17.1174,16.8135,16.6482,0.04292,0.00584713,0.0036712,0.00366031,0.00772615,0.0613418,0.00788593,0.00631357,0.0068061,0.0235892,-21.0666,-22.5105,-23.3035,-23.593,-23.8989,-20.975,-22.3051,-22.772,-22.9205,-22.9525,1387,53118,40,1388,53119,418,0.0914606,0.0917831,0.208043,0.244347,232.58694,232.58827,32.173206,32.176823,0.649664,0.53109,11.2373,10.5106,0.0580078,0.0367302
587736619858854114,587736619858854144,su,s,,3,20.7891,18.6272,17.5959,17.0731,16.755,20.9345,18.9084,17.9049,17.5101,17.1989,0.130702,0.00928586,0.00641296,0.00593124,0.0155129,0.137882,0.0108839,0.0075039,0.00755933,0.0206724,-18.3652,-20.3884,-21.0716,-21.5034,-21.7784,-17.0753,-18.98,-19.7578,-20.1027,-20.3836,1389,53135,403,-9999,-9999,-9999,0.0996643,-9999.0,0.145258,0.0975299,234.41885,234.41872,31.236759,31.237719,0.536239,-9999.0,10.6756,10.5291,0.0739478,0.0588403
587736619862065244,587736619862065280,su,su,,2,17.4342,15.6077,14.7476,14.3172,13.9951,18.5593,17.0623,16.2499,15.8678,15.5466,0.0144508,0.00263996,0.00235601,0.00234206,0.00378669,0.037439,0.00570972,0.00449999,0.0044986,0.0111866,-19.5264,-21.2424,-21.9502,-22.3225,-22.6268,-19.3467,-20.7336,-21.3964,-21.6834,-21.9525,1392,52822,71,1393,52824,376,0.0306508,0.0308198,0.0640157,0.0952452,241.43173,241.42905,27.204983,27.205824,0.403493,0.379814,10.6285,10.1216,0.0646693,0.0335491
587736619862524209,587736619862524160,s,eu,,2,17.6538,15.9559,15.1655,14.7116,14.3452,19.8711,18.4563,17.1858,16.7444,16.6179,0.0246106,0.0031811,0.00291808,0.00275138,0.00668228,0.101592,0.0118065,0.00670338,0.00658689,0.0225878,-13.8718,-15.4911,-16.2096,-16.6241,-16.9544,-20.4528,-21.8626,-22.6386,-22.9099,-22.9591,1393,52824,510,-9999,-9999,-9999,0.0778968,-9999.0,0.0057958,0.21871,242.47232,242.47092,26.625845,26.620188,0.869808,-9999.0,11.2458,10.5273,0.0537932,0.0985196
587736619863966133,587736619863966080,eu,e,,3,20.1366,17.9223,16.9513,16.5171,16.1689,22.2939,20.7854,19.6508,19.2342,18.9371,0.115596,0.00764998,0.00549457,0.00538199,0.0144556,0.245371,0.0323646,0.0185036,0.0182566,0.0522751,-17.6088,-19.6699,-20.4172,-20.7839,-21.095,-17.5371,-19.001,-19.7338,-20.0042,-20.2263,1575,53493,14,-9999,-9999,-9999,0.0955383,-9999.0,0.0833978,0.186569,245.40692,245.40758,24.656097,24.656092,0.568861,-9999.0,11.0102,9.95454,0.066734,0.0440646
587736619864031637,587736619864031616,su,su,,2,20.5261,18.4471,17.4719,17.0336,16.6736,22.5054,21.2113,19.5667,18.8413,18.5352,0.123415,0.00911819,0.00656202,0.00639622,0.0168909,0.650679,0.0777811,0.0289629,0.0230525,0.0755172,-17.1202,-19.0502,-19.8091,-20.1819,-20.5077,-20.2613,-21.621,-22.349,-22.7252,-22.8662,1575,53493,10,-9999,-9999,-9999,0.0992798,-9999.0,0.0805649,0.427207,245.5775,245.5778,24.659124,24.660604,0.497629,-9999.0,10.7458,10.4101,0.0570706,0.0674638
587736619864555734,587736619864555776,s,s,,2,17.7122,15.7949,14.9608,14.5249,14.1889,19.8571,18.3022,17.4122,16.9842,17.004,0.0337953,0.00343989,0.00283986,0.00280968,0.00646622,0.0889822,0.0104087,0.00749967,0.00738053,0.0276778,-17.0186,-18.8597,-19.592,-19.9856,-20.2894,-19.7426,-21.3496,-21.95,-22.2127,-22.0753,1573,53226,150,1572,53177,398,0.0649187,0.0655364,0.0246054,0.188029,246.61963,246.61693,24.025734,24.02704,0.594501,0.436111,11.0912,10.1225,0.0666154,0.0591152
587736620394807313,587736620394807296,su,s,,2,18.6038,16.832,16.0825,15.7216,15.4448,19.4517,17.6162,16.6137,16.2392,15.9446,0.019649,0.00381901,0.00326753,0.00342182,0.00535575,0.042013,0.00614882,0.00414247,0.00441015,0.00811463,-14.4953,-16.2236,-16.9301,-17.2722,-17.535,-18.3315,-20.0542,-20.8534,-21.1791,-21.4504,1388,53119,404,1387,53118,640,0.0778951,0.0778464,0.0127729,0.0900812,232.41907,232.41927,32.565338,32.564487,0.5501,0.484738,10.8672,10.992,0.0400126,0.056199
587736620396052501,587736620396052480,s,su,,2,18.8934,17.9305,17.4316,17.0544,16.9201,19.7814,18.9093,18.143,17.8806,17.7174,0.0441119,0.00985802,0.00896547,0.0104347,0.0268162,0.0718796,0.0153383,0.0115708,0.0147504,0.0373906,-19.749,-20.7175,-21.1238,-21.319,-21.4051,-20.2071,-21.388,-21.8561,-21.9762,-21.9768,1389,53135,610,-9999,-9999,-9999,0.0810263,-9999.0,0.142511,0.254491,235.36816,235.36893,31.228989,31.227699,0.723071,-9999.0,10.1735,10.0116,0.0345823,0.0384313
587736620398412024,587736620398412032,s,s,,3,19.4657,18.1887,17.3179,16.7875,16.5285,21.1147,19.1346,18.3499,18.2336,17.5953,0.0462941,0.00810929,0.00592757,0.00599138,0.0124185,0.145267,0.0137011,0.0101669,0.0139029,0.0233949,-20.4123,-21.7792,-22.298,-22.6671,-22.8325,0.972826,-0.952523,-1.69541,-1.78499,-2.39896,1392,52822,524,-9999,-9999,-9999,0.091578,-9999.0,0.20885,3.23699E-5,240.56967,240.57034,28.148279,28.148598,0.56001,-9999.0,10.8088,9.86718,0.0382267,0.0843548
587736751937486953,587736751937486976,su,s,,2,19.2537,17.4711,16.6932,16.2789,15.973,19.7748,17.5836,16.6583,16.2001,15.8295,0.0547594,0.00599101,0.00465921,0.00433967,0.0095969,0.111563,0.00733491,0.00521744,0.00474314,0.0106206,-16.2856,-17.9496,-18.627,-18.9816,-19.2538,-17.4699,-19.5198,-20.2514,-20.643,-20.9835,1424,52912,232,1414,53135,37,0.0361138,0.0330037,0.0343421,0.0685779,252.5934,252.59337,23.503262,23.505104,0.4169,0.583612,10.1471,10.1411,0.0372743,0.0607859
587736752469311729,587736752469311744,s,eu,,2,19.7236,18.3627,17.6793,17.2573,16.9286,20.5801,18.7232,17.754,17.3384,16.9692,0.064501,0.00955814,0.00772875,0.00722684,0.0167139,0.118514,0.0113801,0.00755145,0.00706626,0.0157324,-18.423,-19.7082,-20.2593,-20.5724,-20.8204,-17.4699,-19.2013,-19.9435,-20.3014,-20.6354,1419,53144,3,1420,53146,398,0.096107,0.0949642,0.108828,0.0981221,243.29539,243.29657,31.548162,31.549625,0.432548,0.35437,10.379,10.3982,0.0437152,0.0563269
587736752470819209,587736752470819200,s,s,,2,19.3147,18.3161,17.8369,17.5565,17.423,19.852,18.8403,18.4917,18.2967,18.2362,0.0417938,0.00819521,0.00760185,0.00831458,0.0261771,0.0721822,0.0133841,0.0136416,0.0161918,0.057749,-16.0427,-16.9201,-17.391,-17.6013,-17.6666,-14.9279,-15.817,-16.1692,-16.2864,-16.3387,1421,53149,198,-9999,-9999,-9999,0.0610112,-9999.0,0.0340429,0.0264597,246.3965,246.39734,29.286539,29.285456,0.640252,-9999.0,9.63574,9.27336,0.038302,0.0335654
587736753003889013,587736753003889024,s,s,,2,19.3133,18.1854,17.8077,17.4148,17.1693,18.4949,17.0665,16.3719,15.7301,15.3941,0.0643598,0.00987159,0.00963493,0.00995732,0.0331052,0.049036,0.0060521,0.00497897,0.00433192,0.0115651,-18.0961,-19.0893,-19.454,-19.6733,-19.8965,-20.4751,-21.8579,-22.312,-22.8429,-23.1127,1417,53141,173,-9999,-9999,-9999,0.0865173,-9999.0,0.0823854,0.146902,238.84258,238.84528,35.181511,35.181404,0.657748,-9999.0,10.0151,11.0712,0.0488575,0.0420761
587736753004478740,587736753004478720,e,e,,2,18.8725,16.6721,15.6732,15.2413,14.9109,20.0025,18.1364,17.1299,16.6524,16.2562,0.0514156,0.00413919,0.00304856,0.00294795,0.00657703,0.0924334,0.00793511,0.00540542,0.00507935,0.0127151,-19.3201,-21.3908,-22.1463,-22.5233,-22.8158,-18.8919,-20.6251,-21.3212,-21.7167,-22.0648,1418,53142,467,-9999,-9999,-9999,0.0913312,-9999.0,0.103502,0.133002,240.09901,240.10654,34.303959,34.306587,0.400619,-9999.0,11.2689,10.7593,0.0621965,0.0493729
587736753005134152,587736753005134208,e,e,,2,17.8612,15.9527,15.0998,14.6975,14.3639,21.3205,19.9772,19.0281,18.6176,18.2163,0.0337224,0.0035555,0.00284439,0.0028081,0.00622035,0.129961,0.0192608,0.0123905,0.0116005,0.0294371,-18.1384,-19.9916,-20.741,-21.1108,-21.4378,-17.9083,-19.2296,-19.8942,-20.2,-20.5382,1419,53144,404,-9999,-9999,-9999,0.0711932,-9999.0,0.0452729,0.162487,241.62703,241.62614,33.483307,33.485119,0.45665,-9999.0,11.265,9.94887,0.0475621,0.0332668
587736753006182590,587736753006182528,s,s,,2,20.4225,18.5472,17.6439,17.214,16.8445,20.7632,19.3946,18.6621,18.1597,18.1693,0.114941,0.00938729,0.00662227,0.00628271,0.0168437,0.195026,0.0221693,0.0171958,0.0149178,0.0629175,-16.7022,-18.4776,-19.218,-19.6017,-19.9595,-18.5898,-20.0471,-20.5449,-20.8968,-20.7778,1419,53144,20,-9999,-9999,-9999,0.0966329,-9999.0,0.069701,0.182637,243.61301,243.6125,31.923342,31.924635,0.463334,-9999.0,10.516,9.92876,0.0610015,0.0556338
587736753008279778,587736753008279808,s,s,,2,19.1583,17.7043,16.8887,16.441,16.1323,19.3844,17.6974,16.7505,16.2752,15.9013,0.0596575,0.00705938,0.00543554,0.00527939,0.0144725,0.0849345,0.00773536,0.00548055,0.00527754,0.0143158,-19.3764,-20.7492,-21.3683,-21.7129,-21.9594,-19.6136,-21.2033,-21.8584,-22.2331,-22.5523,1421,53149,64,-9999,-9999,-9999,0.098957,-9999.0,0.123142,0.140993,247.7691,247.76938,28.695608,28.69931,0.549646,-9999.0,10.8575,10.9514,0.0347502,0.0515603
587736753540235433,587736753540235392,s,s,,2,19.4239,18.1782,17.7092,17.403,17.2197,19.9825,19.0448,18.0509,17.6359,17.4848,0.0481772,0.0084456,0.00756958,0.0089699,0.0219295,0.0920138,0.0198494,0.0110365,0.0124617,0.0324479,-16.9574,-18.0743,-18.5373,-18.744,-18.8505,-20.172,-21.3228,-21.9392,-22.1993,-22.2213,1417,53141,365,-9999,-9999,-9999,0.0690836,-9999.0,0.0536163,0.246584,237.9836,237.98155,36.42049,36.42075,0.645185,-9999.0,9.73446,10.1352,0.0511805,0.0429786
587736781994262753,587736781994262784,s,s,,2,19.7018,18.52,17.8746,17.5648,17.3631,19.3215,18.277,17.7163,17.3937,17.202,0.0869449,0.0116816,0.00980088,0.0104452,0.0316624,0.0676745,0.0108589,0.00949051,0.0097251,0.028977,-9.42833,-10.5747,-11.1945,-11.4887,-11.6756,-19.5251,-20.6237,-21.0651,-21.2255,-21.3401,1416,52875,48,-9999,-9999,-9999,0.0662487,-9999.0,0.00210614,0.156933,236.88037,236.87917,35.615894,35.615089,0.587219,-9999.0,9.86729,9.93451,0.0396741,0.0367363
587736781995573405,587736781995573376,s,s,,2,19.1234,17.7875,17.4716,17.1088,17.043,19.2928,18.4526,18.1442,17.7927,17.7172,0.0520232,0.00671702,0.00698117,0.00709422,0.0231767,0.0532439,0.00984192,0.0103855,0.0107546,0.0364789,-18.0573,-19.2309,-19.5536,-19.724,-19.8159,-17.6492,-18.3189,-18.6397,-18.8083,-18.9073,1418,53142,223,-9999,-9999,-9999,0.0911626,-9999.0,0.0741493,0.0667622,239.81516,239.81429,33.894508,33.897491,0.535222,-9999.0,10.0711,9.81991,0.0441375,0.0357717
587736781997998300,587736781997998336,s,eu,,2,20.3354,18.4685,17.4354,16.9011,16.5021,19.9636,17.8403,16.7762,16.3192,16.0262,0.131842,0.0107602,0.00713683,0.00641885,0.0152927,0.0937713,0.00695733,0.00469894,0.00441015,0.0103959,-18.7958,-20.5103,-21.1946,-21.635,-21.9843,-19.3161,-21.319,-22.0293,-22.3825,-22.6251,1420,53146,244,-9999,-9999,-9999,0.0953752,-9999.0,0.141666,0.152057,244.71263,244.71454,30.231421,30.230951,0.510493,-9999.0,10.7905,10.9673,0.0507423,0.0562882
587736782533820494,587736782533820544,s,s,,2,17.3638,16.3746,15.9289,15.5747,15.3807,19.2463,18.5345,18.1087,17.6299,17.4799,0.0138756,0.00366122,0.00341716,0.00355887,0.00809873,0.0335485,0.00900727,0.00810594,0.00791329,0.0210267,-20.8138,-21.7443,-22.1392,-22.3142,-22.4716,-19.8218,-20.6363,-20.9342,-21.2147,-21.3516,1419,53144,103,-9999,-9999,-9999,0.0586542,-9999.0,0.116552,0.175285,242.98126,242.9872,32.131962,32.130341,0.886739,-9999.0,10.4802,9.81961,0.0374553,0.0296322
587736782537425162,587736782537425152,s,s,,2,18.925,18.1365,17.628,17.2199,17.1242,17.856,16.3892,15.5837,15.1083,14.7367,0.0318126,0.00795359,0.00721928,0.00743699,0.0220042,0.0327354,0.00441601,0.00351001,0.00350299,0.0081057,-20.4004,-21.2569,-21.5987,-21.7711,-21.8634,-20.8199,-22.1666,-22.7503,-23.1006,-23.3888,1423,53167,323,-9999,-9999,-9999,0.0524131,-9999.0,0.181712,0.122885,250.02609,250.02431,26.602798,26.604519,0.684144,-9999.0,9.75676,10.8434,0.0369812,0.0363058
